,Date,city,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
10198,27/07/2012,CoffsHarbour,7.3,21.8,0.2,1.8,,SSW,33,NW,S,7,22,69,59,1013.2,1009.4,3,3,14.4,18.6,No,0.2,No
10199,28/07/2012,CoffsHarbour,5.6,18.8,0.2,2.2,,WSW,41,WSW,SW,24,20,44,31,1015.4,1014.5,0,1,14.3,18.3,No,0,No
10200,29/07/2012,CoffsHarbour,4.9,18.4,0,3,,SSW,30,WSW,SSE,13,17,54,44,1021.6,1019.5,0,1,13.6,17.9,No,0,No
10201,30/07/2012,CoffsHarbour,5.7,17.8,0,2.8,10.1,S,41,SSW,S,19,22,52,39,1022.3,1018.7,1,1,14.1,17.6,No,0,No
10202,31/07/2012,CoffsHarbour,9.2,17.7,0,3.8,9.7,S,44,SW,SSW,22,22,48,43,1023.5,1020.4,1,3,14.2,16.4,No,0,No
10203,01/08/2012,CoffsHarbour,4,17,0,2.6,10.1,SW,31,WSW,SSE,13,17,47,40,1022.1,1018.3,1,1,13.2,16.2,No,0,No
10204,02/08/2012,CoffsHarbour,2.7,18.9,0,2.6,,SSW,41,WSW,S,22,17,36,24,1020.5,1017.8,1,1,13.8,18.6,No,0,No
10205,03/08/2012,CoffsHarbour,3.8,18.3,0,2.4,,SSE,17,NNW,ESE,4,9,57,32,1019.1,1015.8,6,1,13.6,17.8,No,0,No
10206,04/08/2012,CoffsHarbour,4.1,19.9,0,2,,SSW,26,WSW,NE,15,19,47,31,1020.3,1016.1,0,0,14.7,18.8,No,0,No
10207,05/08/2012,CoffsHarbour,3.8,21.2,0,2.4,10.4,NE,31,NW,NE,7,22,55,28,1019.7,1014.6,0,1,16.2,19.9,No,0,No
10208,06/08/2012,CoffsHarbour,4,22.9,0,3,10.1,W,33,NNW,ESE,13,11,39,31,1017.1,1014.7,1,0,18.1,22.1,No,0,No
10209,07/08/2012,CoffsHarbour,2.2,17.1,0,2.8,10,S,26,SSW,E,6,11,45,38,1024.5,1022.2,0,0,13.4,16.8,No,0,No
10210,08/08/2012,CoffsHarbour,3.1,20.3,0,2.4,10.2,NNE,28,NNW,NE,6,15,54,42,1023.5,1018.6,0,0,14,19.8,No,0,No
10211,09/08/2012,CoffsHarbour,6,21.4,0,2.4,,WSW,46,NW,NE,17,11,57,45,1015.9,1011.1,7,7,14,18.5,No,0,No
10212,10/08/2012,CoffsHarbour,8.6,18.4,0,2.2,,SSW,76,WSW,SW,30,31,34,30,1014.3,1011,1,3,11.8,17.1,No,11.6,Yes
10213,11/08/2012,CoffsHarbour,8.8,17.8,11.6,6.3,,SW,67,SW,SW,33,35,52,53,1016.8,1015.4,1,7,14.2,15.5,Yes,0.2,No
10214,12/08/2012,CoffsHarbour,12.9,19.1,0.2,3.2,,SSW,67,SW,SSW,39,35,59,52,1020.9,1020.6,4,7,15.3,16.5,No,0,No
10215,13/08/2012,CoffsHarbour,11.9,18.5,0,4.4,5.5,SW,46,SW,S,17,19,63,63,1025.8,1023.3,7,7,13.8,17.2,No,0,No
10216,14/08/2012,CoffsHarbour,5.5,19.8,0,2.2,8.7,ENE,24,NNW,E,6,13,57,41,1022.2,1019.4,1,5,16.4,18.4,No,0,No
10217,15/08/2012,CoffsHarbour,4,22.4,0,2.2,10.4,NNE,33,NW,NNE,9,24,43,32,1020.7,1016.2,1,1,17.2,21.2,No,0,No
10218,16/08/2012,CoffsHarbour,7.4,25.1,0,3,,,,NNE,ESE,17,17,43,47,1015.5,1009.8,3,1,17.5,22.2,No,0,No
10219,17/08/2012,CoffsHarbour,5.5,24.8,0,2.6,,NW,54,NW,NNE,11,17,45,44,1013.8,1006.4,0,1,18.2,22.6,No,0,No
10220,18/08/2012,CoffsHarbour,7.1,20.1,0,3.4,,E,37,NW,E,13,15,31,29,1012.8,1010.5,0,0,15.7,19.7,No,0,No
10221,19/08/2012,CoffsHarbour,3.9,18.7,0,4,10.5,SSE,26,N,ESE,9,15,45,43,1021.2,1019.7,0,1,15.3,18,No,0,No
10222,20/08/2012,CoffsHarbour,7.8,19.1,0,2.8,,NE,37,ENE,NE,7,22,72,59,1024.1,1019.2,7,5,15,17.9,No,0,No
10223,21/08/2012,CoffsHarbour,10.3,22.1,0,1.4,,NNE,44,NNW,NNE,20,30,60,65,1022.5,1018.4,6,8,17.6,19,No,0,No
10224,22/08/2012,CoffsHarbour,13.9,23.9,0,2.6,,NNE,48,N,NE,11,31,64,63,1019.3,1014.4,7,1,17.6,21.2,No,0,No
10225,23/08/2012,CoffsHarbour,15,28.2,0,3.2,,NNW,48,NE,ENE,30,28,63,70,1015.9,1011.7,1,1,19.8,22.5,No,0,No
10226,24/08/2012,CoffsHarbour,16.5,28.9,0,4.4,,S,39,N,S,9,28,51,71,1015.6,1014.2,1,2,23.2,20.5,No,0,No
10227,25/08/2012,CoffsHarbour,6.6,20.3,0,3.8,,SE,20,WNW,ESE,9,15,42,37,1019.9,1016.6,0,3,18.3,18.9,No,0,No
10228,26/08/2012,CoffsHarbour,7.6,19.8,0,3.8,,ENE,24,NNW,SE,6,17,41,42,1018.8,1016.2,4,1,18.1,18.9,No,0,No
10229,27/08/2012,CoffsHarbour,7.6,18.6,0,3.8,10.6,SSE,37,SW,SE,20,13,57,48,1024.3,1022.5,2,1,16.3,17.8,No,0.2,No
10230,28/08/2012,CoffsHarbour,8,19.7,0.2,4,10.1,E,26,NNW,E,4,17,54,54,1025.4,1021.7,1,3,17.4,18.5,No,0,No
10231,29/08/2012,CoffsHarbour,8.5,23.1,0,2.6,10.6,NE,54,NNW,NNE,22,35,56,60,1021.6,1015.3,1,1,18.3,20,No,0,No
10232,30/08/2012,CoffsHarbour,15.2,26.3,0,3.6,,N,43,NE,NE,28,28,66,56,1013.4,1008.6,7,7,17.4,24,No,0,No
10233,31/08/2012,CoffsHarbour,10,17.7,0,2.5,,S,41,SW,SE,20,13,48,40,1018.3,1014.6,6,1,15.6,16.9,No,0,No
10234,01/09/2012,CoffsHarbour,5.9,17.8,0,4,,S,54,SW,SSE,28,28,35,34,1020.6,1018.5,1,,14,16.6,No,0,No
10235,02/09/2012,CoffsHarbour,5.1,19.1,0,6.2,10.5,WSW,37,SW,SE,26,15,44,42,1023.7,1020.8,1,1,16.2,18.1,No,0,No
10236,03/09/2012,CoffsHarbour,8,20,0,3.8,10.9,E,22,SW,ESE,7,15,48,43,1022.7,1020,0,0,16.8,18.9,No,0,No
10237,04/09/2012,CoffsHarbour,5.4,23.7,0,3,10.7,NNE,39,NNE,NE,11,28,48,65,1024.3,1020.6,0,1,17.6,19.8,No,0,No
10238,05/09/2012,CoffsHarbour,10.3,24.7,0,3.2,10.7,NE,54,N,NNE,11,39,45,59,1021.2,1015,0,0,21,21.3,No,0,No
10239,06/09/2012,CoffsHarbour,14.1,30.6,0,4.6,,NE,63,ENE,N,28,22,48,24,1014.1,1007.8,0,1,21,30.2,No,0,No
10240,07/09/2012,CoffsHarbour,12.3,31.4,0,3.4,,WNW,59,N,WNW,22,30,47,16,1009.6,1005.4,0,1,22.6,30.1,No,0,No
10241,08/09/2012,CoffsHarbour,6.1,21.1,0,8,,NE,37,N,NE,7,26,24,40,1016.5,1012.7,0,0,18.5,19.7,No,0,No
10242,09/09/2012,CoffsHarbour,5.8,20,0,4.8,,SE,28,WSW,SE,13,17,38,43,1021.8,1021.4,0,0,18.2,19,No,0,No
10243,10/09/2012,CoffsHarbour,8.2,21.4,0,4.2,10.3,NE,39,N,ENE,11,24,52,64,1027.2,1023,3,7,19.3,19,No,0,No
10244,11/09/2012,CoffsHarbour,9.7,24.5,0,2.8,10.5,SE,30,N,NE,9,13,50,45,1024.2,1021.2,1,1,21,22,No,0,No
10245,12/09/2012,CoffsHarbour,9.9,23.3,0,3,10.4,NNE,46,ESE,NE,15,30,72,74,1024.2,1019.1,3,1,19.3,20.6,No,0,No
10246,13/09/2012,CoffsHarbour,14.5,27.9,0,4,,NNW,57,N,NNE,20,39,41,62,1014.1,1006,2,1,23.3,22.4,No,0,No
10247,14/09/2012,CoffsHarbour,10.5,19.3,0,6,,SW,48,SW,SSE,30,22,40,40,1018.4,1017,2,1,15.9,18.2,No,0,No
10248,15/09/2012,CoffsHarbour,5.1,19.2,0,,,SSW,26,WSW,ESE,17,17,47,41,1024.2,1022.3,,0,16.8,18.1,No,0,No
10249,16/09/2012,CoffsHarbour,8.2,21.2,0,8.8,10.4,NE,33,SSE,NE,13,24,58,60,1023.2,1018.3,1,3,17.8,18.6,No,0,No
10250,17/09/2012,CoffsHarbour,11.4,24.1,0,3.4,7.6,NNE,50,NNW,NE,15,30,53,71,1019.7,1016.5,1,5,21,19.2,No,8.4,Yes
10251,18/09/2012,CoffsHarbour,13.1,22.1,8.4,4.4,5.7,NNE,44,NE,NNE,17,31,64,61,1019.8,1015.3,7,6,18.7,20.7,Yes,21.2,Yes
10252,19/09/2012,CoffsHarbour,11.2,25.2,21.2,3.6,10.7,NNW,31,SE,SE,9,15,64,76,1016,1012.9,1,1,20,20.6,Yes,0,No
10253,20/09/2012,CoffsHarbour,9.2,21.5,0,3.6,,E,24,ESE,E,9,15,51,72,1019.5,1015.9,2,1,20.6,19.9,No,0,No
10254,21/09/2012,CoffsHarbour,14.2,23.2,0,2.2,,NNW,37,NNW,NNE,6,17,73,71,1016.1,1010.7,7,7,19.5,21.1,No,0,No
10255,22/09/2012,CoffsHarbour,11.9,22.5,0,1.2,,SSE,28,SSE,SE,15,15,52,72,1016.7,1012.9,2,2,20.2,20,No,0,No
10256,23/09/2012,CoffsHarbour,10.5,25.1,0,3.4,,NE,37,NW,NE,15,26,55,71,1013.3,1009.3,0,0,22.4,21.9,No,0,No
10257,24/09/2012,CoffsHarbour,13.5,21.3,0,5,,SSW,52,SSW,SW,28,11,65,87,1012.1,1010.8,1,7,20.4,16.6,No,3.4,Yes
10258,25/09/2012,CoffsHarbour,13,20.7,3.4,3,9.6,SW,30,SSW,SE,19,17,56,49,1021.2,1019.4,1,1,19.4,20,Yes,0.2,No
10259,26/09/2012,CoffsHarbour,15.4,22.1,0.2,4.6,6.2,E,30,WSW,ENE,11,17,66,62,1022.8,1019.7,5,1,19.8,20.3,No,0,No
10260,27/09/2012,CoffsHarbour,12.8,23.6,0,4,,NE,44,N,NE,17,31,53,60,1021.5,1017.4,1,1,21.7,21.8,No,0,No
10261,28/09/2012,CoffsHarbour,14.8,26.4,0,3.8,,NNE,57,N,NNE,30,39,57,63,1016,1010.7,0,0,21.7,23.2,No,0,No
10262,29/09/2012,CoffsHarbour,18.7,30,0,5.2,,NNW,50,NNW,NW,20,15,45,42,1010.7,1007.5,4,7,24.2,25.8,No,0,No
10263,30/09/2012,CoffsHarbour,15.5,19.5,0,5,9.9,S,33,S,ESE,24,15,45,45,1020.1,1018.4,3,1,17.4,18.2,No,0.2,No
10264,01/10/2012,CoffsHarbour,11.1,20.6,0.2,5,5,SSW,28,S,SE,17,15,49,48,1026.9,1025.1,5,7,17.9,19.1,No,0,No
10265,02/10/2012,CoffsHarbour,13,21.5,0,4,10.9,SSE,46,SSW,SSE,33,31,43,52,1031.4,1028.6,1,1,19.4,19.7,No,0,No
10266,03/10/2012,CoffsHarbour,8.6,22,0,6.2,11.4,ENE,37,ESE,NE,13,26,45,54,1028.5,1023.5,1,0,19.8,21.2,No,0,No
10267,04/10/2012,CoffsHarbour,10.3,26.5,0,5,,NNE,39,SSE,NNE,11,26,55,58,1022.1,1016.7,0,0,20.6,23.6,No,0,No
10268,05/10/2012,CoffsHarbour,10.6,32.7,0,4.4,,SSW,41,ESE,NNE,7,26,41,26,1019,1014.5,0,1,26.5,28.9,No,0,No
10269,06/10/2012,CoffsHarbour,14,24.3,0,7,,SSW,41,SSW,S,26,17,69,74,1018.5,1014.7,3,8,21.1,20.6,No,0,No
10270,07/10/2012,CoffsHarbour,17.1,22.5,0,4.6,,NNW,48,S,SSE,22,28,60,58,1012,1012,2,7,22.1,18.8,No,0,No
10271,08/10/2012,CoffsHarbour,14.1,20.3,0,6.4,8,SW,30,SW,ESE,20,15,55,59,1017.2,1012.8,5,4,18,19.2,No,0.8,No
10272,09/10/2012,CoffsHarbour,10.9,24.5,0.8,2.8,10.9,SW,43,WSW,S,19,30,54,57,1011.1,1009.5,0,1,17.9,20.2,No,0,No
10273,10/10/2012,CoffsHarbour,10.9,25.3,0,7.4,11.6,NE,59,N,NNE,26,43,54,62,1012.9,1006.9,1,1,20.1,23.5,No,2.6,Yes
10274,11/10/2012,CoffsHarbour,17.8,19.7,2.6,4.4,,NW,65,NNE,N,2,19,84,85,1006.8,1005.1,8,8,19.3,17.5,Yes,6,Yes
10275,12/10/2012,CoffsHarbour,9.6,19.8,6,0.8,,WSW,63,NW,WSW,30,37,53,22,1010.5,1009.3,7,4,12.2,19,Yes,0,No
10276,13/10/2012,CoffsHarbour,6.2,21.2,0,5.2,,SSE,28,SW,E,13,19,30,35,1020.6,1018.1,0,0,18.4,20.7,No,0,No
10277,14/10/2012,CoffsHarbour,8.9,21,0,5,7.1,S,37,WSW,SSE,13,20,58,76,1024.2,1023,7,7,17.1,16.3,No,8,Yes
10278,15/10/2012,CoffsHarbour,7.8,21.8,8,2.6,10.8,ENE,33,WSW,E,7,24,52,56,1027.1,1024.2,1,1,17.4,21.3,Yes,0.2,No
10279,16/10/2012,CoffsHarbour,11.4,25.8,0.2,4.4,12.1,NE,56,WNW,NE,17,41,52,57,1022.5,1019,0,1,21.4,23.1,No,0,No
10280,17/10/2012,CoffsHarbour,14.9,32.9,0,5.2,11.6,SSW,54,NW,NE,20,26,40,41,1016.2,1012.2,1,1,24.5,28.7,No,0,No
10281,18/10/2012,CoffsHarbour,17.7,24.3,0,7.2,,SW,35,SW,E,17,17,70,63,1022.6,1020.9,8,7,19.4,20.8,No,0.2,No
10282,19/10/2012,CoffsHarbour,16.5,27.3,0.2,1.6,,NNE,50,NNW,NE,15,35,57,64,1016.7,1013,0,1,24.2,25,No,0,No
10283,20/10/2012,CoffsHarbour,17.5,39.2,0,5,,NW,52,NNE,NE,9,24,44,53,1010.9,1006.6,1,1,27.2,27.5,No,0,No
10284,21/10/2012,CoffsHarbour,15.1,24,0,7,,SSW,33,S,SSE,13,11,72,86,1015.3,1014.7,1,8,21.2,20.9,No,0.4,No
10285,22/10/2012,CoffsHarbour,17.1,24.2,0.4,2.4,8.2,SSW,76,SSW,S,26,28,73,69,1014.1,1012.7,3,7,21.5,20.8,No,0.4,No
10286,23/10/2012,CoffsHarbour,13.2,22,0.4,7,9.3,SW,69,SW,S,31,44,65,,1024.2,1022.7,7,6,15.5,20,No,0.4,No
10287,24/10/2012,CoffsHarbour,13.5,22,0.4,6.4,11.4,S,35,SW,SE,24,17,55,38,1024.5,1020.6,4,1,17.9,21.2,No,0,No
10288,25/10/2012,CoffsHarbour,9.6,25.6,0,4.8,,NE,56,N,NNE,9,39,50,56,1016.2,1011.3,1,1,19.9,22.5,No,0,No
10289,26/10/2012,CoffsHarbour,14.4,25.8,0,5.4,,SSW,33,SW,SSE,19,13,56,58,1010.1,1006.7,0,2,22.2,24.6,No,0,No
10290,27/10/2012,CoffsHarbour,17.2,22.8,0,6.6,,SSW,52,S,SSE,35,28,42,45,1014.1,1014.5,8,4,19.4,22.2,No,0,No
10291,28/10/2012,CoffsHarbour,15.1,22.8,0,6,7.4,S,48,SSW,SSE,31,30,50,46,1023.8,1022.8,6,5,19,21.6,No,4.6,Yes
10292,29/10/2012,CoffsHarbour,13.6,22,4.6,6.4,2.9,SSW,30,WSW,SE,15,17,89,48,1024,1021.6,8,6,15.1,21,Yes,0,No
10293,30/10/2012,CoffsHarbour,13.5,23.4,0,4,5.6,E,28,E,NNE,7,19,68,61,1020.4,1017.5,7,5,18.9,21,No,1,No
10294,31/10/2012,CoffsHarbour,12.2,25.2,1,1.6,11.9,NE,39,E,NNE,9,26,56,59,1017.6,1014.9,1,1,22,24.1,No,0,No
10295,01/11/2012,CoffsHarbour,14,26.8,0,6,,NNE,54,NE,NNE,13,35,63,59,1011.9,1006.8,0,,22.9,26.1,No,0.2,No
10296,02/11/2012,CoffsHarbour,18.4,23.8,0.2,7,,SSW,59,SSW,S,39,37,50,52,1012.6,1013.2,3,4,21.1,22.2,No,0,No
10297,03/11/2012,CoffsHarbour,11.9,22.9,0,8.1,,ESE,33,SW,SSE,20,17,50,60,1019.4,1019,6,8,19.2,21.6,No,3.6,Yes
10298,04/11/2012,CoffsHarbour,16.1,23.7,3.6,3.4,,NE,41,NE,NE,9,30,82,68,1021.4,1018.1,8,3,18.7,21.9,Yes,0.2,No
10299,05/11/2012,CoffsHarbour,16.1,26.7,0.2,4.2,8.8,NNE,52,NNW,NNE,20,39,57,58,1020.3,1016.7,4,1,22.4,25,No,0,No
10300,06/11/2012,CoffsHarbour,17.8,25.6,0,6.6,12.1,NNE,54,N,NNE,26,35,56,61,1019.9,1017.2,1,6,23,23.5,No,0,No
10301,07/11/2012,CoffsHarbour,19.5,27.1,0,7,8.8,NNE,65,N,NNE,30,46,56,59,1017.3,1013.2,5,6,22.2,24.2,No,0,No
10302,08/11/2012,CoffsHarbour,20.7,27.1,0,6,8.8,NNE,65,N,NNE,28,46,62,70,1014.7,1011.9,5,6,23.8,23.9,No,9.2,Yes
10303,09/11/2012,CoffsHarbour,19.3,22.4,9.2,5.2,,SW,26,N,ESE,28,4,75,87,1014.7,1014.2,7,8,20.8,21.6,Yes,11,Yes
10304,10/11/2012,CoffsHarbour,18.1,20.4,11,1.4,,SSW,56,WSW,SSW,19,33,86,95,1018.3,1018.6,7,7,20,17.8,Yes,38,Yes
10305,11/11/2012,CoffsHarbour,14.4,22.1,38,3,5.8,SSE,41,WSW,SSE,20,26,87,43,1026,1024.7,8,1,15.7,21.8,Yes,0.6,No
10306,12/11/2012,CoffsHarbour,9.8,22.8,0.6,5.6,9.2,NE,33,WSW,ENE,6,22,64,45,1026.6,1022.9,7,1,17.8,21.8,No,0,No
10307,13/11/2012,CoffsHarbour,13.6,26.5,0,4.2,13,NE,54,NNE,NNE,9,33,49,59,1019.4,1016.6,1,1,22.5,24.4,No,0,No
10308,14/11/2012,CoffsHarbour,17.9,24.9,0,6.4,6.7,SW,41,S,E,17,15,71,71,1018.8,1013.9,6,5,21,23.5,No,1.2,Yes
10309,15/11/2012,CoffsHarbour,18.5,25.6,1.2,4.8,,ENE,30,E,NE,6,22,67,80,1014.6,1010.4,3,7,24.3,24.1,Yes,0,No
10310,16/11/2012,CoffsHarbour,18.8,25.8,0,3,,S,43,S,SSE,6,13,92,83,1010.9,1008.1,7,8,21.1,23.5,No,4.2,Yes
10311,17/11/2012,CoffsHarbour,18.7,22.6,4.2,2.8,,NNE,43,SW,SW,17,15,91,81,1014.1,1012.8,7,8,18.7,20.7,Yes,159.8,Yes
10312,18/11/2012,CoffsHarbour,17.8,22.7,159.8,,,S,52,SW,SSE,24,28,84,72,1011,1010.4,7,7,19.1,22.1,Yes,0,No
10313,19/11/2012,CoffsHarbour,13.7,23.4,0,4,8.4,SSW,50,SSW,SSE,30,30,60,63,1012.6,1011.4,2,7,20.6,20.6,No,0,No
10314,20/11/2012,CoffsHarbour,13.5,24,0,6.2,10.3,S,63,SW,S,33,43,51,61,1017.7,1017.9,4,3,20.4,23.4,No,0.4,No
10315,22/11/2012,CoffsHarbour,18.3,26,,5.8,,S,43,NW,SSE,13,17,59,72,1012.8,1013.2,2,6,24.4,23.5,,3.2,Yes
10316,23/11/2012,CoffsHarbour,18.2,23.1,3.2,6,,SW,28,SW,W,20,15,77,85,1018.4,1017.3,8,8,20.5,20.7,Yes,0.4,No
10317,24/11/2012,CoffsHarbour,17.5,25.8,0.4,3.2,,NE,52,ESE,NNE,11,35,71,64,1018.8,1016.2,1,,22.7,25.2,No,0,No
10318,25/11/2012,CoffsHarbour,20.5,28,0,4,8.8,NNE,61,N,NNE,24,35,60,70,1017.4,1015.4,3,7,24.6,23.9,No,0,No
10319,26/11/2012,CoffsHarbour,18.8,28,0,4.8,10.7,NNE,59,N,NNE,26,43,72,60,1017.4,1014.5,1,5,23.3,26.2,No,0,No
10320,27/11/2012,CoffsHarbour,20.7,28.1,0,7,5.1,NE,44,N,NNE,24,28,64,63,1015.9,1013.2,7,7,24.6,25.7,No,0,No
10321,28/11/2012,CoffsHarbour,20.9,26.6,0,4,5.1,SSW,50,SE,SSE,6,13,72,78,1016.3,1015.4,7,6,24.6,24.8,No,0,No
10322,29/11/2012,CoffsHarbour,19.6,27.9,0,4.8,,SE,26,SE,E,11,15,65,72,1016.4,1014.8,3,2,26.1,26.5,No,0,No
10323,30/11/2012,CoffsHarbour,20.8,28.5,0,5.4,,NE,52,NNE,NE,15,37,60,55,1016.1,1014.5,1,2,27.6,27.4,No,0,No
10324,01/01/2013,CoffsHarbour,21.1,32.1,0,9.6,,NE,48,N,NNE,26,37,,,1015.2,1011.5,3,6,27.1,29,No,0,No
10325,02/01/2013,CoffsHarbour,19.8,28.5,0,4,,S,41,SE,SSW,9,28,63,,1010,1011.9,1,8,28,26.4,No,0.5,No
10326,03/01/2013,CoffsHarbour,20,25,0.5,,,S,24,WSW,SSE,11,13,82,,1017.7,1016.3,8,8,21.5,23.9,No,0,No
10327,04/01/2013,CoffsHarbour,17.2,26.5,0,7.4,,ENE,35,ESE,ENE,9,20,53,,1017.9,1016,3,0,24.8,25.1,No,0,No
10328,05/01/2013,CoffsHarbour,18.6,28.2,0,6.6,,NE,39,NW,NE,13,26,,,1018.3,1016.7,6,1,25.9,26.7,No,0,No
10329,06/01/2013,CoffsHarbour,19,27.3,0,7,7.6,E,30,WSW,E,9,17,66,60,1020.3,1019.7,6,2,25.7,26.8,No,1.2,Yes
10330,07/01/2013,CoffsHarbour,19.1,27.5,1.2,5.8,11.8,ESE,26,S,E,13,17,66,57,1022.1,1019.5,4,1,25,26.4,Yes,0,No
10331,08/01/2013,CoffsHarbour,18.1,33.9,0,6.6,13.3,NNE,63,N,NE,20,46,53,63,1011.8,1005.6,0,0,26,28.6,No,0,No
10332,09/01/2013,CoffsHarbour,21.1,37.7,0,8,8.8,NNE,59,NNW,NE,24,37,39,59,998.3,995.8,2,3,30.6,29.9,No,2.8,Yes
10333,10/01/2013,CoffsHarbour,20.9,27.8,2.8,6.4,,S,39,SW,SW,17,13,95,90,1008.1,1008.8,8,8,20.9,22.1,Yes,0.6,No
10334,11/01/2013,CoffsHarbour,20.7,32.8,0.6,1.2,,NNE,67,N,NNE,22,44,66,77,1011.3,1008.2,2,1,27.3,27.7,No,0,No
10335,12/01/2013,CoffsHarbour,24.6,35,0,7.2,,NE,52,NW,NE,17,39,55,63,1008.6,1006.2,0,3,32.5,31.3,No,0,No
10336,13/01/2013,CoffsHarbour,22.4,29.3,0,6.8,,WSW,54,SW,ENE,15,15,72,73,1010.2,1007.2,1,2,27.5,28.1,No,19.4,Yes
10337,14/01/2013,CoffsHarbour,20.5,21.5,19.4,5.4,0,SSW,57,SW,SSW,26,37,92,93,1011.1,1013.9,8,8,20.7,20.1,Yes,13.8,Yes
10338,15/01/2013,CoffsHarbour,17.6,25,13.8,1.6,0.8,SW,31,WSW,ESE,22,9,80,67,1018.9,1017.1,7,8,20.1,22.2,Yes,0,No
10339,16/01/2013,CoffsHarbour,17,27.6,0,2,12.1,NE,44,NNW,NE,20,30,56,60,1015.5,1013.1,1,5,24.8,26.4,No,0,No
10340,17/01/2013,CoffsHarbour,19.4,27.9,0,6.6,,NNE,56,N,NNE,22,35,60,65,1012.8,1009.7,1,1,25.5,26.8,No,0,No
10341,18/01/2013,CoffsHarbour,21.4,30.3,0,7.2,,NE,63,NE,NE,22,41,62,64,1008.1,1003.8,0,1,27.9,28.4,No,0,No
10342,19/01/2013,CoffsHarbour,22.6,27.1,0,7.2,,S,46,SSW,S,24,31,72,69,1008.8,1010.2,1,8,26.2,25,No,3.8,Yes
10343,20/01/2013,CoffsHarbour,20.6,23,3.8,7.4,0,SW,35,SW,SW,20,13,92,92,1014.9,1014.2,8,8,21,21.6,Yes,2,Yes
10344,21/01/2013,CoffsHarbour,20.2,25.9,2,0.8,0,WSW,35,WSW,SSW,22,24,81,73,1014.2,1012.5,8,8,22.3,25.5,Yes,2.6,Yes
10345,22/01/2013,CoffsHarbour,20,28.5,2.6,1.6,9.9,NE,50,WNW,NE,6,33,72,63,1011.8,1009.7,5,6,25.8,28,Yes,0,No
10346,23/01/2013,CoffsHarbour,21.5,28.4,0,6.2,6.7,NE,33,N,ENE,15,17,63,73,1012.8,1012.6,5,6,27.5,26.1,No,2.8,Yes
10347,24/01/2013,CoffsHarbour,20.5,28.5,2.8,3.6,,S,35,SW,S,17,24,78,71,1014.8,1013.5,6,7,24.7,27,Yes,2.2,Yes
10348,25/01/2013,CoffsHarbour,20.9,29,2.2,5.4,,NE,33,SSW,ENE,9,19,91,67,1012.7,1010.6,7,3,22.9,28.1,Yes,5.8,Yes
10349,26/01/2013,CoffsHarbour,20.9,28.9,5.8,6.2,,NE,48,ENE,,20,,76,,1012.5,,4,,27,,Yes,42.4,Yes
10350,27/01/2013,CoffsHarbour,22.2,23.3,42.4,4.2,,NNE,61,NNE,NE,33,30,95,93,1009,1007,8,8,22.4,23.1,Yes,208.5,Yes
10351,28/01/2013,CoffsHarbour,20.9,23.3,208.5,,0,NNE,65,NE,NNE,37,31,96,96,1006.8,1004.2,8,8,21.5,21.3,Yes,172.2,Yes
10352,29/01/2013,CoffsHarbour,20.3,28.2,172.2,,9.4,NNE,63,NNE,NNE,26,30,96,77,1002.1,1002.5,7,5,22.7,26.6,Yes,0.2,No
10353,30/01/2013,CoffsHarbour,21.5,26.4,0.2,2.8,9,SSW,35,SW,S,15,17,88,80,1013.4,1013.4,8,2,22.4,25.6,No,0,No
10354,31/01/2013,CoffsHarbour,19.9,27.3,0,4,,NNE,41,SW,ENE,7,22,73,76,1014.2,1011.3,7,2,24.9,26.1,No,0.2,No
10355,01/03/2013,CoffsHarbour,22,23.4,0.2,5.4,0,N,31,N,NNE,9,13,82,92,1009.4,1009.5,8,8,23.1,22.8,No,16,Yes
10356,02/03/2013,CoffsHarbour,19,23.6,16,0,,E,39,SW,SSW,20,20,96,96,1013.5,1013.5,,8,19.2,20.4,Yes,36,Yes
10357,03/03/2013,CoffsHarbour,19,25.9,36,1.8,1.2,E,41,ESE,ESE,19,22,75,69,1016,1015.6,8,8,23.6,24.6,Yes,13.8,Yes
10358,04/03/2013,CoffsHarbour,20.5,24.4,13.8,2.6,0.2,ESE,48,ESE,ESE,24,30,76,79,1018.2,1017.6,7,7,22.6,23,Yes,3.8,Yes
10359,05/03/2013,CoffsHarbour,20.8,26.1,3.8,5.4,8.5,ESE,39,ESE,SE,19,20,65,58,1019.7,1018.6,7,6,23.1,25.4,Yes,0,No
10360,06/03/2013,CoffsHarbour,18.9,25.7,0,6.2,5.6,SE,35,W,E,11,19,78,63,1019.7,1018.6,7,6,21.8,24.8,No,2.4,Yes
10361,07/03/2013,CoffsHarbour,17.7,25.8,2.4,2.2,,SSE,28,SW,S,11,15,91,62,1019.6,1018.3,7,6,20,24.7,Yes,0.9,No
10362,08/03/2013,CoffsHarbour,17.6,25,0.9,3.3,,E,30,WSW,SSW,13,13,82,80,1021.3,1019.7,7,7,20.7,23.1,No,2.5,Yes
10363,09/03/2013,CoffsHarbour,18.9,26,2.5,1.9,,SE,33,WSW,SE,11,13,87,57,1021.1,1018.9,6,6,21.9,25.6,Yes,0.3,No
